0,1,2,0,2,2,2,1,1,6,0,0,3
1,1,4,0,2,2,2,1,1,6,100,0,5
2,2,3,0,3,1,1,1,3,13,0,0,11
3,1,72,0,1,1,2,1,1,6,0,0,5
4,1,2,0,2,2,1,1,1,12,1,0,0
5,1,5,1,2,1,2,1,2,6,0,0,2
6,1,24,1,3,4,2,1,2,9,0,0,5
7,1,3,3,1,2,2,1,4,6,0,0,3
8,1,0,5,2,1,1,2,1,13,0,0,2
9,1,24,5,2,3,2,1,1,6,0,0,2
10,1,14,7,1,2,2,1,1,9,500,0,2
11,1,60,10,2,1,2,1,1,13,0,0,2
12,1,84,10,1,2,2,1,1,13,0,0,1
13,1,21,10,2,2,2,2,1,6,0,0,2
14,1,1,11,2,7,2,1,1,13,0,0,4
15,1,1,11,2,2,2,1,1,13,0,0,4
16,1,1,15,2,2,2,1,1,11,0,0,3
17,1,42,15,2,1,2,1,1,6,0,0,1
18,1,4,15,1,1,2,1,1,9,0,0,3
19,1,1,15,1,1,2,1,1,11,0,0,4
20,2,1,15,1,1,1,1,1,2,0,0,1
21,1,1,15,2,5,2,1,1,11,0,0,3
22,1,1,15,3,1,2,1,2,11,0,0,3
23,1,1,15,1,2,2,1,1,11,0,0,2
24,1,1,15,2,1,2,1,1,11,0,0,3
25,1,17,16,2,1,2,1,1,7,100,0,1
26,1,36,17,1,1,1,1,1,13,0,0,2
27,1,5,17,1,1,1,1,2,13,0,0,1
28,1,84,17,3,1,1,1,2,6,0,0,1
29,1,38,17,1,3,2,1,1,6,0,0,1
30,1,4,17,2,2,3,1,1,6,0,0,3
31,1,18,17,2,5,1,1,1,6,100,0,4
32,1,1,18,1,1,2,1,1,6,0,0,3
33,1,6,18,2,2,3,1,1,6,0,0,7
34,1,42,18,1,2,2,2,1,6,0,0,1
35,1,4,18,2,2,2,1,1,6,0,0,4
36,1,3,18,2,1,1,1,1,6,0,0,4
37,1,3,18,2,2,2,1,1,6,0,0,4
38,1,12,19,1,1,1,2,1,10,0,0,3
39,1,36,19,2,1,2,1,1,13,0,0,4
40,1,2,19,2,2,2,1,1,6,0,0,8
41,1,24,19,2,2,2,1,1,6,0,0,1
42,1,36,19,1,1,2,1,1,13,0,0,3
43,1,9,19,2,2,2,1,1,6,0,0,4
44,1,60,19,2,1,2,1,1,6,300,0,3
45,1,84,19,2,2,2,1,1,10,0,0,21
46,1,96,19,1,2,2,1,1,13,0,0,2
47,1,120,20,1,2,2,1,2,6,0,0,1
48,1,22,20,1,2,2,1,1,13,0,0,0
49,1,18,20,2,2,2,1,1,13,0,0,10
50,1,55,20,1,1,2,1,1,6,0,0,5
51,1,5,20,2,1,2,1,1,6,300,0,1
52,1,76,20,2,1,2,1,1,6,0,0,2
53,1,60,20,1,1,2,2,1,13,0,0,5
54,1,60,20,1,2,2,1,1,13,300,0,4
55,1,24,20,1,1,2,1,1,6,300,0,1
56,1,48,20,1,1,2,1,1,13,500,0,0
57,1,60,20,1,1,2,1,1,6,0,0,8
58,1,60,20,2,5,2,1,1,6,0,0,2
59,1,5,20,2,2,2,1,1,6,0,0,1
60,1,3,20,3,1,2,1,3,7,0,0,4
61,1,36,20,2,1,2,1,1,13,0,0,1
62,1,24,20,2,1,2,2,1,6,0,0,1
63,1,48,20,1,1,1,1,1,6,0,0,4
64,1,60,20,1,2,2,1,1,13,0,0,1
65,1,24,20,1,1,2,1,1,6,300,0,1
66,1,3,20,2,2,2,1,1,6,0,0,3
67,1,108,20,1,1,2,1,1,13,0,0,4
68,1,42,20,1,2,2,1,1,7,0,0,5
69,1,31,20,1,2,2,1,1,6,400,0,1
70,1,24,20,2,1,2,1,1,13,0,0,1
71,1,8,20,1,1,2,1,1,6,0,0,3
72,1,4,20,1,1,2,1,1,6,600,0,1
73,1,24,20,2,1,2,1,1,13,0,0,3
74,1,36,20,1,1,2,1,1,13,0,0,3
75,1,60,20,1,1,3,1,1,6,0,0,5
76,1,11,20,2,1,2,1,1,6,0,0,2
77,1,24,20,2,1,2,1,1,6,0,0,11
78,1,108,20,2,3,2,1,1,7,0,0,1
79,1,24,20,2,1,2,1,1,13,0,0,2
80,1,5,20,1,1,2,1,1,7,0,0,5
81,1,12,20,1,1,2,1,1,12,0,0,1
82,1,24,20,2,1,2,1,1,6,100,0,0
83,1,4,20,2,5,2,1,1,6,0,0,3
84,1,24,20,2,1,2,1,1,6,0,0,1
85,1,84,20,2,1,2,1,1,7,100,0,1
86,1,10,20,2,1,2,1,1,13,0,0,4
87,1,123,20,2,1,2,1,1,6,0,0,3
88,1,55,20,1,1,2,1,1,13,80,0,1
89,1,62,20,1,1,1,1,1,6,0,0,7
90,1,72,20,2,2,2,1,1,13,0,0,0
91,1,72,20,1,2,2,1,1,6,0,0,2
92,1,36,20,1,1,2,1,1,6,0,0,1
93,1,36,20,1,1,2,1,1,13,350,0,1
94,1,6,20,1,2,1,1,1,6,0,0,2
95,1,11,20,2,1,2,1,1,6,0,0,2
96,1,25,20,1,1,2,1,1,13,0,0,1
97,1,27,20,1,1,2,1,1,6,0,0,5
98,1,2,20,3,2,1,1,2,9,0,0,3
99,1,22,20,2,1,2,1,1,6,0,0,3
100,1,36,20,1,1,2,1,1,13,550,0,3
101,1,48,20,1,1,2,2,1,6,200,0,4
102,1,6,20,1,1,2,1,1,6,200,0,3
103,1,48,20,2,1,2,1,1,6,0,0,2
104,1,72,20,2,2,2,1,1,13,0,0,1
105,1,72,20,1,1,2,1,1,6,0,0,1
106,1,72,20,1,1,2,1,1,6,0,0,1
107,1,9,20,1,2,3,1,1,6,0,0,2
108,1,21,20,1,1,2,1,1,13,300,0,1
109,1,36,20,2,1,2,1,1,13,350,0,2
110,1,60,20,1,1,2,1,1,6,250,0,6
111,1,36,20,1,1,2,1,1,10,0,0,3
112,1,5,20,1,2,1,1,1,6,0,0,2
113,1,2,20,2,2,2,1,1,6,0,0,7
114,1,12,20,1,1,2,1,1,9,0,0,3
115,1,72,20,2,1,2,1,1,6,0,0,1
116,1,2,20,2,2,2,1,1,6,0,0,3
117,1,3,20,3,1,2,1,2,6,0,0,3
118,1,4,20,2,2,2,1,1,13,120,0,8
119,1,18,20,2,1,2,1,1,6,200,0,3
120,1,24,20,1,2,1,1,1,6,0,0,0
121,1,7,20,2,1,2,1,1,6,500,0,10
122,1,36,20,2,1,2,1,1,6,250,0,3
123,1,80,20,1,1,2,1,1,6,200,0,3
124,1,24,20,1,2,2,1,1,13,0,0,1
125,1,36,20,1,1,2,1,1,13,0,0,2
126,1,50,20,1,1,2,1,1,12,0,0,2
127,1,12,20,2,1,1,1,1,12,300,0,1
128,1,0,20,1,1,2,1,1,6,0,0,5
129,1,2,20,2,1,2,1,1,6,0,0,3
130,1,24,20,1,2,2,1,1,6,0,0,4
131,1,5,20,1,2,2,1,1,6,0,0,1
132,1,9,20,2,1,2,1,1,13,0,0,5
133,1,18,20,1,3,2,1,1,7,0,0,2
134,1,12,20,1,1,2,1,1,12,0,0,2
135,1,78,20,1,2,2,1,1,13,0,0,0
136,1,84,20,2,1,2,1,1,6,0,0,4
137,2,1,21,1,1,2,1,5,13,0,0,5
138,1,48,23,2,2,1,2,1,13,250,0,2
139,1,2,24,3,1,2,1,6,13,0,0,1
140,1,60,24,1,2,2,1,1,6,0,0,1
141,1,7,25,2,2,3,1,1,6,0,0,1
142,2,3,25,2,6,1,1,1,13,0,0,2
143,2,3,25,3,1,2,1,2,13,0,0,0
144,1,24,26,2,1,2,1,1,6,250,0,9
145,1,2,26,1,1,3,1,1,6,0,0,4
146,1,5,26,2,1,2,1,1,6,0,0,3
147,1,2,26,1,2,2,1,1,6,0,0,3
148,1,2,26,1,1,3,1,1,6,0,0,5
149,1,3,26,1,1,2,1,1,6,0,0,3
150,1,84,26,2,1,3,2,1,13,600,0,4
151,1,60,26,1,2,3,2,1,6,0,0,3
152,1,4,26,2,1,2,1,1,6,0,0,3
153,1,72,26,2,2,2,1,1,6,0,0,4
154,1,2,26,2,1,4,1,1,6,0,0,3
155,1,6,26,1,1,2,1,1,9,0,0,4
156,1,2,26,2,1,2,1,1,6,0,0,4
157,1,2,26,1,1,3,1,1,6,0,0,1
158,1,5,26,2,1,2,1,1,6,100,0,1
159,1,24,26,1,2,2,1,1,13,0,0,3
160,1,36,26,2,1,3,1,1,6,0,0,1
161,1,3,26,2,2,4,1,1,12,0,0,1
162,1,2,26,1,1,3,1,1,6,0,0,3
163,1,2,26,2,1,2,1,1,13,150,0,6
164,1,3,26,1,1,2,1,1,6,0,0,3
165,1,12,26,1,2,3,1,1,6,0,0,1
166,1,2,26,3,1,2,1,8,6,0,0,15
167,1,3,26,1,1,2,1,1,6,0,0,2
168,1,38,26,1,1,2,1,1,6,0,0,13
169,1,3,26,1,1,2,1,1,6,0,0,4
170,1,3,31,1,1,2,1,1,6,0,0,2
171,1,2,31,2,1,2,1,1,6,0,0,3
172,1,2,31,2,1,2,1,1,6,0,0,4
173,1,2,31,2,1,2,1,1,6,0,0,4
174,1,2,31,1,1,2,1,1,6,0,0,1
175,1,24,31,1,1,2,1,1,6,0,0,0
176,1,3,31,2,1,2,1,1,6,0,0,2
177,1,2,31,1,1,2,1,1,6,0,0,2
178,1,2,32,1,1,2,1,1,6,0,0,4
179,1,2,32,1,1,2,1,1,6,0,0,3
180,1,2,32,1,1,2,1,1,13,100,2,6
181,1,5,39,1,1,2,1,1,6,0,0,2
182,1,1,39,1,1,2,1,1,11,200,0,5
183,1,1,39,3,1,2,1,4,13,0,5,5
184,1,3,39,2,1,2,1,1,6,200,0,1
185,1,12,39,2,1,2,1,1,9,30,1,10
186,1,24,39,1,1,2,1,1,13,0,0,3
187,1,2,39,2,1,2,1,1,9,0,0,1
188,1,10,39,2,1,2,1,1,5,0,0,3
189,1,24,39,2,1,2,1,4,13,0,0,5
190,1,1,39,2,1,2,1,1,11,200,0,5
191,1,1,39,2,1,2,1,1,11,200,0,5
192,1,24,39,2,2,2,1,1,10,0,0,1
193,1,1,39,2,1,2,1,1,11,200,0,8
194,1,12,39,2,1,2,1,1,6,0,0,14
195,1,3,39,2,1,2,1,1,6,0,0,9
196,1,30,39,2,1,2,1,1,6,0,0,3
197,1,24,39,2,1,2,1,1,6,0,0,2
198,1,3,39,2,1,2,1,1,6,0,0,5
199,1,60,39,2,1,2,1,1,6,0,0,1
200,1,24,39,1,1,2,1,1,6,0,0,2
201,1,12,39,2,1,2,1,1,6,0,0,8
202,1,1,39,3,1,2,1,6,13,0,0,7
203,1,2,39,1,1,2,1,2,6,0,0,8
204,1,3,39,1,1,2,1,2,6,0,0,6
205,1,18,39,2,4,2,1,1,13,100,0,2
206,1,12,39,2,2,2,1,1,6,0,0,3
207,1,24,42,2,1,1,1,1,12,350,0,5
208,1,8,42,1,5,2,1,1,9,0,0,3
209,1,2,42,2,4,1,1,1,6,300,0,9
210,1,12,42,2,1,1,1,1,6,250,0,3
211,1,2,42,2,1,1,1,1,6,350,1,9
212,1,36,44,1,1,3,1,1,6,0,0,10
213,1,1,44,2,1,3,1,2,6,450,0,5
214,1,15,44,1,1,3,1,1,6,0,0,1
215,1,2,44,2,3,2,1,1,6,0,0,2
216,1,65,44,2,2,3,1,2,13,0,0,3
217,1,2,44,1,1,2,1,1,6,0,0,2
218,1,10,44,2,2,2,1,1,7,0,0,2
219,1,1,44,3,2,1,1,2,6,150,0,1
220,1,7,44,2,2,2,1,1,6,0,0,2
221,1,7,44,2,2,2,1,1,13,0,0,4
222,1,1,49,1,2,2,1,1,13,0,0,3
223,1,84,49,2,7,2,1,1,13,0,0,1
224,1,52,49,1,1,2,1,1,6,0,0,4
225,1,17,49,2,7,1,1,1,6,0,0,2
226,1,72,49,1,1,3,1,1,6,0,0,1
227,1,84,49,2,7,2,1,1,6,0,0,1
228,1,24,49,3,2,2,1,2,13,0,0,1
229,1,24,49,1,5,3,1,1,6,0,0,4
230,1,30,49,1,7,2,1,1,6,200,0,2
231,1,1,49,2,2,2,1,1,13,0,0,3
232,1,8,49,1,2,2,1,1,6,120,0,10
233,1,0,49,3,1,1,1,8,6,0,0,5
234,1,11,49,2,1,2,1,1,13,0,0,5
235,1,24,49,2,5,2,1,1,6,0,0,5
236,1,60,49,1,2,2,1,1,6,0,0,1
237,1,24,49,2,1,2,1,1,7,50,0,2
238,1,36,50,1,1,4,1,1,6,0,0,2
239,1,0,50,1,1,2,1,1,13,0,0,6
240,1,60,50,1,5,3,1,1,6,0,0,5
241,1,24,50,3,2,3,1,2,13,0,0,2
242,1,0,50,2,2,2,1,1,13,0,0,2
243,1,0,50,2,2,2,1,1,13,0,0,3
244,1,0,50,1,1,2,1,1,13,0,0,6
245,1,0,50,1,2,2,1,1,13,0,0,4
246,1,2,50,3,1,2,1,6,7,0,0,2
247,1,1,50,2,2,2,1,1,13,0,0,4
248,1,36,50,1,3,3,1,1,6,0,0,2
249,1,17,50,1,2,3,1,1,6,300,0,2
250,1,0,56,1,1,1,1,1,6,250,0,10
251,1,84,58,1,2,2,1,1,13,0,0,14
252,1,96,58,2,2,1,1,1,7,0,0,2
253,1,36,60,2,2,1,1,1,6,250,0,6
254,1,15,60,1,1,1,1,1,6,200,0,3
255,1,6,60,2,2,1,1,1,7,250,0,5
256,1,12,60,1,5,1,1,1,6,50,0,3
257,1,6,60,2,2,1,1,1,13,500,0,1
258,1,60,60,3,1,1,1,2,6,0,0,4
259,1,12,60,2,6,1,1,1,13,0,0,2
260,1,50,60,1,2,2,1,1,12,0,0,3
261,1,6,60,2,2,1,1,1,13,0,1,2
262,1,36,60,1,2,1,2,1,6,0,0,3
263,1,12,60,2,1,1,1,1,13,0,0,2
264,1,12,60,2,3,1,1,1,7,0,0,3
265,1,120,60,2,1,1,1,1,6,0,0,4
266,1,2,60,3,2,1,1,2,7,0,0,5
267,1,10,60,1,2,1,1,1,13,500,0,9
268,1,24,60,3,2,1,2,4,6,385,0,5
269,1,48,60,2,1,1,1,1,6,0,0,4
270,1,48,60,2,5,1,1,1,6,0,0,4
271,1,60,60,2,1,1,1,1,7,100,0,6
272,1,7,60,2,5,1,1,1,10,0,0,3
273,1,36,60,2,1,1,1,1,7,400,0,9
274,1,6,60,1,7,1,1,1,13,0,0,1
275,1,48,60,2,3,1,1,1,7,50,0,5
276,1,60,60,2,2,1,1,1,6,100,0,2
277,1,24,60,1,5,1,2,1,6,0,0,2
278,1,18,60,1,5,1,1,1,6,200,0,3
279,1,2,60,3,1,2,1,2,6,0,0,4
280,1,36,60,1,1,1,1,1,7,450,0,4
281,1,120,60,2,4,2,1,1,6,0,0,2
282,1,24,60,1,1,1,1,2,6,0,0,2
283,1,3,60,3,5,2,1,2,6,0,3,6
284,1,3,60,1,1,1,1,2,6,0,0,2
285,1,54,60,2,5,1,1,1,7,100,0,3
286,1,84,60,1,2,1,1,1,13,0,1,6
287,1,60,60,1,7,1,1,1,6,0,0,2
288,1,12,60,2,2,2,1,1,6,0,0,1
289,1,6,60,2,2,1,1,1,7,0,0,6
290,1,36,61,1,1,1,1,1,6,0,0,1
291,1,2,64,3,2,2,1,4,6,0,0,8
292,1,12,65,1,2,1,1,1,6,0,0,1
